"source";"test_type";"df1";"df2";"test_comp";"test_value";"p_comp";"reported_p";"computed_p";"raw";"error";"decision_error";"one_tailed_in_txt";"apa_factor";"date_received";"journal";"year_published";"period";"statcheck_journal";"reason";"remarks"
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;44;"=";2.246;"=";0.03;0.0297749719720103;"t(44) = 2.246, p = .03";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;44;"=";4.818;"<";0.001;1.75457138340542e-05;"t(44) = 4.818, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;40;"=";2.508;"=";0.016;0.0162997938508268;"t(40) = 2.508, p = .016";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;40;"=";5.124;"<";0.001;7.96878754509858e-06;"t(40) = 5.124, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";2;168;"=";40.75;"<";0.001;3.73296113504275e-15;"F(2, 168) = 40.75, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;84;"=";12.56;"<";0.001;0.000646681943067628;"F(1, 84) = 12.56, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";2;168;"=";5.84;"=";0.004;0.00353184467645003;"F(2, 168) = 5.84, p = .004";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;43;"=";2.779;"=";0.008;0.00805317685361162;"t(43) = 2.779, p = .008";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;43;"=";4.224;"<";0.001;0.000122288525964837;"t(43) = 4.224, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;41;"=";4.336;"<";0.001;9.20201641219438e-05;"t(41) = 4.336, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;41;"=";8.061;"<";0.001;5.4696592420384e-10;"t(41) = 8.061, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;74.123;"=";1.996;"=";0.054;0.0496079091282815;"t(74.123) = 1.996, p = .054";TRUE;TRUE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;364;"=";135.79;"<";0.001;6.95090813021857e-27;"F(1, 364) = 135.79, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;364;"=";43.89;"<";0.001;1.25156928644665e-10;"F(1, 364) = 43.89, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;364;"=";1.64;"=";0.202;0.201140860364521;"F(1, 364) = 1.64, p = .202";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;364;"=";4.009;"<";0.001;7.399469869788e-05;"t(364) = 4.009, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;364;"=";5.292;"<";0.001;2.09503102580071e-07;"t(364) = 5.292, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;728;"=";1.28;"=";0.201;0.200952860620876;"t(728) = 1.28, p = .201";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;340;"=";224.09;"<";0.001;2.86171296540351e-39;"F(1, 340) = 224.09, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;340;"=";592.05;"<";0.001;1.90741637411032e-76;"F(1, 340) = 592.05, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"F";1;340;"=";23.55;"<";0.001;1.85762204792501e-06;"F(1, 340) = 23.55, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;340;"=";13.928;"<";0.001;3.3454791912284e-35;"t(340) = 13.928, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;340;"=";19.502;"<";0.001;2.21158880118533e-57;"t(340) = 19.502, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;680;"=";4.794;"<";0.001;2.00940777668838e-06;"t(680) = 4.794, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;96;"=";4.95;"<";0.001;3.16847968316603e-06;"t(96) = 4.95, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;96;"=";4.958;"<";0.001;3.06642347610756e-06;"t(96) = 4.958, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;96;"=";3.696;"<";0.001;0.000364434060726091;"t(96) = 3.696, p < .001";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;46;"=";3.316;"=";0.002;0.0017885098441881;"t(46) = 3.316, p = .002";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2021_121_04_kruse_spontaneous_state_inference";"t";NA;46;"=";0.533;"=";0.596;0.596599372834747;"t(46) = 0.533, p = .596";FALSE;FALSE;TRUE;0.97;"2020-05-12";"JPSP";2021;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Chi2";1;NA;"=";15.85;"<";0.001;6.85665365128213e-05;"χ2(1) = 15.85, p < .001";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"F";3;272;"=";0.84;"=";0.471;0.472946541757132;"F(3, 272) = .84, p = .471";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"F";10;265;"=";5.63;"<";0.001;1.23924945159417e-07;"F(10, 265) = 5.63, p < .001";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Chi2";265;NA;"=";37.05;"<";0.001;1;"χ2(265) = 37.05, p < .001";TRUE;TRUE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";2.42;"=";0.016;0.0155205071011073;"z = 2.42, p = .016";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";2.61;"=";0.009;0.00905422226593465;"z = 2.61, p = .009";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";3.01;"=";0.003;0.00261247689753894;"z = 3.01, p = .003";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";2.79;"=";0.005;0.0052708041558099;"z = 2.79, p = .005";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";2.28;"=";0.023;0.0226076884771056;"z = 2.28, p = .023";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Chi2";265;NA;"=";30.44;"<";0.001;1;"χ2(265) = 30.44, p < .001";TRUE;TRUE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";2.79;"=";0.005;0.0052708041558099;"z = 2.79, p = .005";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";1.29;"=";0.199;0.197050658099496;"z = 1.29, p = .199";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";3.24;"=";0.001;0.00119529699586883;"z = 3.24, p = .001";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_122_02_fotuhi_boosting_college_prospects";"Z";NA;NA;"=";-2.07;"=";0.038;0.0384523444550346;"z = −2.07, p = .038";FALSE;FALSE;FALSE;0.36;"2020-06-25";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;278;"=";100.41;"<";0.001;3.38403214602692e-60;"F(5, 278) = 100.41, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;276;"=";3.73;"<";0.001;0.000232400184159443;"t(276) = 3.73, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;276;"=";3.61;"<";0.001;0.000363545493411353;"t(276) = 3.61, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;139;"=";19.69;"<";0.001;8.46549812094475e-15;"F(5, 139) = 19.69, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;141;"=";3.44;"<";0.001;0.000765439782883257;"t(141) = 3.44, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;141;"=";3.44;"<";0.001;0.000765439782883257;"t(141) = 3.44, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;274;"=";66.2;"<";0.001;1.43234188228206e-14;"F(1, 274) = 66.20, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;270;"=";11.07;"<";0.001;1.032553552613e-09;"F(5, 270) = 11.07, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;274;"=";68.38;"<";0.001;5.89580797832468e-15;"F(1, 274) = 68.38, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;130;"=";4.44;"<";0.001;1.90195846645047e-05;"t(130) = 4.44, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;130;"=";4.06;"<";0.001;8.42568281983233e-05;"t(130) = 4.06, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;130;"=";5.02;"<";0.001;1.66560847503888e-06;"t(130) = 5.02, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;130;"=";4.63;"<";0.001;8.74665253882125e-06;"t(130) = 4.63, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;130;"=";4.46;"<";0.001;1.75437731321119e-05;"t(130) = 4.46, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"Chi2";1;NA;"=";143.64;"<";0.001;4.25892586510216e-33;"χ2(1, N = 303) = 143.64, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;295;"=";83.97;"<";0.001;1.24019969379274e-54;"F(5, 295) = 83.97, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;299;"=";435.46;"<";0.001;2.67221017614634e-60;"F(1, 299) = 435.46, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;166;"=";3.97;"<";0.001;0.00010683124932654;"t(166) = 3.97, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;167;"=";2.51;"=";0.013;0.0130247877097356;"t(167) = 2.51, p = .013";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;172;"=";2.75;"=";0.007;0.00659693820049948;"t(172) = 2.75, p = .007";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;173;"=";2.6;"=";0.01;0.0101282899745095;"t(173) = 2.60, p = .010";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"Chi2";1;NA;"=";469.24;"<";0.001;4.68975933781432e-104;"χ2(1, N = 417) = 469.24, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;912;"=";105.05;"<";0.001;1.36844425116453e-87;"F(5, 912) = 105.05, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;916;"=";688.2;"<";0.001;1.39234460114955e-113;"F(1, 916) = 688.20, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;494;"=";5.4;"<";0.001;1.03720174950566e-07;"t(494) = 5.40, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;494;"=";4.56;"<";0.001;6.45825984161323e-06;"t(494) = 4.56, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;502;"=";3.92;"<";0.001;0.000100841957153453;"t(502) = 3.92, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;502;"=";1.67;"=";0.097;0.0955427296580479;"t(502) = 1.67, p = .097";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;200;"=";15.81;"<";0.001;9.78131799516671e-05;"F(1, 200) = 15.81, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";5;196;"=";10.27;"<";0.001;9.30439104571909e-09;"F(5, 196) = 10.27, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;200;"=";50.71;"<";0.001;1.88647285878836e-11;"F(1, 200) = 50.71, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;93;"=";2.74;"=";0.007;0.00736596157585074;"t(93) = 2.74, p = .007";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;93;"=";4.02;"<";0.001;0.000118178535964509;"t(93) = 4.02, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;93;"=";3.67;"<";0.001;0.000404370961930834;"t(93) = 3.67, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"t";NA;93;"=";2.69;"=";0.008;0.00847020272521567;"t(93) = 2.69, p = .008";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;241;"=";11.33;"<";0.001;1.98253917324588e-05;"F(2, 241) = 11.33, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;244;"=";9.27;"=";0.003;0.00258465580663255;"F(1, 244) = 9.27, p = .003";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;244;"=";22.02;"<";0.001;4.49899580314559e-06;"F(1, 244) = 22.02, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;241;"=";5.29;"=";0.006;0.00564393546756702;"F(2, 241) = 5.29, p = .006";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;244;"=";10.53;"=";0.001;0.00133891726257512;"F(1, 244) = 10.53, p = .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;241;"=";2.44;"=";0.11;0.119588379903157;"F(1, 241) = 2.44, p = .11";TRUE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;244;"=";2.75;"=";0.099;0.0985393760555889;"F(1, 244) = 2.75, p = .099";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;428;"=";32.78;"<";0.001;5.67827052839004e-14;"F(2, 428) = 32.78, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";63.7;"<";0.001;1.3437740053188e-14;"F(1, 428) = 63.70, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";24.95;"<";0.001;8.58603262245991e-07;"F(1, 428) = 24.95, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";9.5;"=";0.002;0.00218749901370872;"F(1, 428) = 9.50, p = .002";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;428;"=";16.32;"<";0.001;1.47765822847638e-07;"F(2, 428) = 16.32, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";22.23;"<";0.001;3.2776636699527e-06;"F(1, 428) = 22.23, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";26.34;"<";0.001;4.35199557354204e-07;"F(1, 428) = 26.34, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;428;"=";38.79;"<";0.001;3.29557392554591e-16;"F(2, 428) = 38.79, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;428;"=";49.65;"<";0.001;7.39133840994077e-12;"F(1, 428) = 49.65, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;288;"=";4.92;"=";0.008;0.00792433624178509;"F(2, 288) = 4.92, p = .008";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";8.6;"=";0.004;0.00363154773918069;"F(1, 288) = 8.60, p = .004";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";6.26;"=";0.013;0.0129040783807004;"F(1, 288) = 6.26, p = .013";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;288;"=";13.19;"<";0.001;3.30378101373824e-06;"F(2, 288) = 13.19, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";20.83;"<";0.001;7.44054314676393e-06;"F(1, 288) = 20.83, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";18.42;"<";0.001;2.42294428187172e-05;"F(1, 288) = 18.42, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";16.29;"<";0.001;6.97136246843465e-05;"F(1, 288) = 16.29, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";25.5;"<";0.001;7.86141926994252e-07;"F(1, 288) = 25.50, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";22.52;"<";0.001;3.27975059243046e-06;"F(1, 288) = 22.52, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;288;"=";4.95;"=";0.008;0.00769778495265132;"F(2, 288) = 4.95, p = .008";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";4.45;"=";0.036;0.0357640337339547;"F(1, 288) = 4.45, p = .036";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;288;"=";9.6;"=";0.002;0.00213798261316101;"F(1, 288) = 9.60, p = .002";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;369;"=";4.42;"=";0.013;0.0126780072979273;"F(2, 369) = 4.42, p = .013";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;369;"=";6.45;"=";0.011;0.0115047885497647;"F(1, 369) = 6.45, p = .011";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;369;"=";6.84;"=";0.009;0.0092795631579135;"F(1, 369) = 6.84, p = .009";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";2;369;"=";19.84;"<";0.001;6.54832276529275e-09;"F(2, 369) = 19.84, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;369;"=";29.71;"<";0.001;9.19693257226098e-08;"F(1, 369) = 29.71, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"jpsp_2022_123_02_martine_what_does_it";"F";1;369;"=";30;"<";0.001;8.00855473798936e-08;"F(1, 369) = 30.00, p < .001";FALSE;FALSE;TRUE;0.8;"2021-04-21";"JPSP";2022;1;0;NA;NA
"Neural Correlates of Adaptive Decision Making for Risky Gains and Losses";"F";2;52;"=";11.2;"<";0.01;9.01966920836817e-05;"F(2, 52) = 11.20, p < .01";FALSE;FALSE;FALSE;0.79;"2006-09-21";"PS";2007;0;1;NA;NA
"Neural Correlates of Adaptive Decision Making for Risky Gains and Losses";"F";1;30;"=";9.07;"<";0.01;0.0052342654429671;"F(1, 30) = 9.07, p < .01";FALSE;FALSE;FALSE;0.79;"2006-09-21";"PS";2007;0;1;NA;NA
"Neural Correlates of Adaptive Decision Making for Risky Gains and Losses";"F";2;52;"=";4.96;"=";0.01;0.0106778126102508;"F(2, 52) = 4.96, p = .01";FALSE;FALSE;FALSE;0.79;"2006-09-21";"PS";2007;0;1;NA;NA
"Neural Correlates of Adaptive Decision Making for Risky Gains and Losses";"t";NA;35;"=";4.53;"<";0.01;6.57559912649177e-05;"t(35) = 4.53, p < .01";FALSE;FALSE;FALSE;0.79;"2006-09-21";"PS";2007;0;1;NA;NA
